#V,vertexid,longitude,latitude,x*,y*
V,162176,-76.963767031,38.9247391769,,
V,162180,-77.0973497486,38.9280748226,,
V,162210,-77.0565702818,38.9060950416,,
V,162221,-77.0237021599,38.9641696823,,
V,162247,-77.0605168787,38.9376183226,,
V,162293,-76.9794213643,38.9218968923,,
V,162324,-77.0886359404,38.9431707971,,
V,162327,-77.0891771417,38.9431709147,,
V,162328,-77.0296819501,38.9778030643,,
V,162342,-77.0569102765,38.9089856919,,
V,162355,-77.0420220822,38.9205983307,,
V,162380,-76.919943806,38.8939335687,,
V,162381,-77.0523753053,38.9059803692,,
V,162383,-77.0005706777,38.9210066711,,
V,162459,-77.0580659115,38.9034556516,,
V,162511,-77.0296923918,38.9668576035,,
V,162526,-77.0066455023,38.9678349762,,
V,162540,-77.0303399432,38.8885382988,,
V,162551,-77.0853780592,38.9455432699,,
V,162569,-76.930056271,38.8897714515,,
V,162572,-76.9300567168,38.8903227483,,
V,162603,-76.9661097425,38.8529968709,,
V,162626,-77.0214147106,38.9488142692,,
V,162675,-77.0357918936,38.918121559,,
V,162685,-77.0050216989,38.8495243761,,
V,162861,-77.0303068191,38.9232529376,,
V,162887,-76.989096493,38.950275974,,
V,162888,-77.0241333265,38.8222958536,,
V,162891,-77.0241210815,38.8218412883,,
V,162916,-77.0586177789,38.9030964194,,
V,162939,-76.9915312127,38.8981265401,,
V,162961,-76.9651313419,38.8748498406,,
V,162973,-77.011616828,38.9170057904,,
V,162977,-77.0347772881,38.9746612109,,
V,162989,-77.0806060113,38.9590336112,,
V,163002,-76.9663624946,38.8595262488,,
V,163003,-76.9913518094,38.9369185744,,
V,163017,-77.063645752,38.9202945152,,
V,163042,-77.0262948933,38.9567848899,,
V,163047,-76.9817605954,38.892016199,,
V,163069,-77.0158572737,38.9459075918,,
V,163078,-77.0825587451,38.958036555,,
V,163094,-76.9941429133,38.8935831152,,
V,163095,-76.9983760912,38.9156828231,,
V,163204,-76.9639397388,38.8802447679,,
V,163209,-77.0262124671,38.955199877,,
V,163223,-77.0043138482,38.925297362,,
V,163228,-77.0173978942,38.9025283431,,
V,163229,-77.0326069934,38.915172973,,
V,163266,-76.9965521869,38.8462183734,,
V,163322,-77.0400243974,38.927192216,,
V,163329,-77.0030176205,38.891333213,,
V,163336,-77.0611712055,38.9415353241,,
V,163337,-77.0378890248,38.9034815024,,
V,163383,-76.946343067,38.8944495091,,
V,163424,-76.9869396053,38.859503962,,
V,163428,-76.9990981823,38.9623518515,,
V,163461,-77.0002486121,38.9573646912,,
V,163510,-77.0177160656,38.9543774691,,
V,163516,-76.9827117386,38.8823770788,,
V,163560,-76.9910441862,38.8940143071,,
V,163583,-76.9581126967,38.8549169342,,
V,163590,-76.9571361903,38.8556736483,,
V,163632,-76.9875305654,38.8856406989,,
V,163643,-77.0239693152,38.9148376514,,
V,163680,-76.9396566328,38.8884638179,,
V,163683,-77.0372067171,38.942946269,,
V,163709,-76.9836461506,38.8966752477,,
V,163798,-77.0291159978,38.9100412525,,
V,163799,-77.0124697254,38.8859134835,,
V,163817,-77.0070718694,38.851531478,,
V,163830,-77.0081182826,38.8486154913,,
V,163889,-77.0329443129,38.9566176784,,
V,163901,-76.9656139725,38.875467518,,
V,163941,-77.0466279133,38.9135457328,,
V,163969,-77.0090716442,38.9043600988,,
V,163980,-77.0098211474,38.9047842511,,
V,164060,-76.9955770264,38.926976094,,
V,164142,-77.0259510315,38.9392259992,,
V,164162,-77.0001309977,38.9577788935,,
V,164168,-76.9621419592,38.8896835119,,
V,164170,-76.9615782075,38.8895482681,,
V,164194,-76.9961706457,38.8927766792,,
V,164195,-77.0861746523,38.9376063985,,
V,164214,-77.0652870638,38.9043512324,,
V,164243,-77.0402158358,38.9091706727,,
V,164250,-77.0402486981,38.9096529794,,
V,164261,-76.9925903248,38.9357265629,,
V,164270,-77.0136496468,38.9632673663,,
V,164305,-76.9983750904,38.8538829717,,
V,164311,-77.0228881473,38.9433932561,,
V,164320,-76.9785512067,38.8700904958,,
V,164365,-76.9657983185,38.8707467803,,
V,164378,-77.0136478377,38.9661418991,,
V,164381,-76.9830887814,38.9037349847,,
V,164392,-77.0381326169,38.9500679327,,
V,164424,-77.0390305868,38.9493016507,,
V,164425,-76.9472509326,38.8904155786,,
V,164448,-77.0552695209,38.9216110333,,
V,164476,-77.0013065534,38.8881437163,,
V,164484,-77.0016206857,38.92162818,,
V,164496,-77.0549344848,38.9632363366,,
V,164535,-77.0847025933,38.9393315083,,
V,164544,-76.9275093233,38.8886281602,,
V,164552,-76.9275502372,38.8892145074,,
V,164560,-76.9330158167,38.8829675775,,
V,164579,-77.0434796369,38.8921086236,,
V,164602,-77.0279628208,38.9707092909,,
V,164609,-77.0259953346,38.910916085,,
V,164630,-77.0761723228,38.945884272,,
V,164635,-76.992099929,38.8817144261,,
V,164636,-76.9922511977,38.8817154215,,
V,164637,-77.049989982,38.9174788749,,
V,164641,-76.987765316,38.9386814087,,
V,164661,-77.0041051295,38.8855617649,,
V,164671,-77.1022819064,38.9376761219,,
V,164723,-77.0237464065,38.9703479225,,
V,164735,-77.0354476647,38.9256776859,,
V,164740,-77.0524001719,38.9069704322,,
V,164759,-77.0177314703,38.9445346851,,
V,164782,-77.0155507665,38.845285825,,
V,164796,-77.1058322234,38.9276577658,,
V,164822,-76.9728401359,38.8540928703,,
V,164852,-76.9881268661,38.8628092502,,
V,164856,-76.9559554551,38.889787874,,
V,164883,-77.0156046344,38.9544410863,,
V,164886,-76.985945425,38.9204115196,,
V,164895,-77.0479418313,38.9186209757,,
V,164901,-76.9264596324,38.8978667909,,
V,164922,-77.0399225536,38.8925579397,,
V,164936,-76.934376463,38.8907346243,,
V,164942,-76.9979563596,38.9609513123,,
V,164961,-76.9700504335,38.8527316483,,
V,165001,-77.0533097396,38.9007046525,,
V,165072,-77.0026686549,38.8665335699,,
V,165075,-77.0334276218,38.9610252446,,
V,165097,-77.0778324967,38.9304138577,,
V,165116,-77.0035172462,38.8792933197,,
V,165120,-77.023142828,38.9376566062,,
V,165129,-77.0428989699,38.9130305895,,
V,165185,-77.0506751028,38.9333960207,,
V,165193,-76.9721692717,38.9327104554,,
V,165234,-76.9281070544,38.8863660743,,
V,165235,-76.9720414229,38.9419270421,,
V,165237,-76.9718864363,38.9420472628,,
V,165238,-77.0027662454,38.9643673173,,
V,165253,-76.9657348058,38.9372445957,,
V,165258,-77.0415957319,38.9388585175,,
V,165274,-77.011010838,38.9573565383,,
V,165291,-76.9607462986,38.8852201523,,
V,165307,-77.0758541013,38.9213633479,,
V,165366,-77.0009603464,38.9579958159,,
V,165387,-76.9461312355,38.8991097439,,
V,165402,-76.993570378,38.9369892682,,
V,165486,-77.0196134416,38.9426483869,,
V,165521,-77.0356311476,38.9502742232,,
V,165542,-77.0527835056,38.9011062426,,
V,165566,-76.9942278689,38.8436954666,,
V,165570,-77.0363726571,38.9697221132,,
V,165616,-77.0124083914,38.9433045467,,
V,165644,-77.0075633698,38.915974844,,
V,165730,-77.0639265806,38.9039757424,,
V,165731,-77.0704568456,38.9547000045,,
V,165778,-77.0121532124,38.9562080121,,
V,165783,-76.9274295832,38.891325912,,
V,165796,-77.0811715798,38.9227796672,,
V,165817,-77.0326230906,38.9077901225,,
V,165842,-77.0095564805,38.8746453976,,
V,165847,-77.0095570285,38.8760480222,,
V,165889,-76.9763886497,38.8714784857,,
V,165904,-76.9308007747,38.8897709108,,
V,165907,-76.930152886,38.8897705252,,
V,165908,-77.0043840044,38.9407472192,,
V,165916,-77.0757786405,38.9370260918,,
V,165976,-77.0584864059,38.9056977688,,
V,166003,-76.9919792567,38.8341804248,,
V,166015,-76.9807619276,38.8963947912,,
V,166084,-77.0111152694,38.9045507119,,
V,166092,-76.9706478918,38.8684876593,,
V,166094,-76.9709220367,38.868674613,,
V,166108,-77.0478251841,38.9096449468,,
V,166143,-76.9466755511,38.8843371931,,
V,166175,-77.0053469745,38.8199090882,,
V,166208,-76.9984331157,38.9239949937,,
V,166265,-77.0994313646,38.9220779368,,
V,166284,-76.9794415335,38.8682375333,,
V,166323,-77.0184192926,38.9096489312,,
V,166329,-76.9989725757,38.8816112329,,
V,166335,-76.9612069441,38.8759784168,,
V,166339,-77.0287417407,38.9621130032,,
V,166348,-77.0419558236,38.9262248043,,
V,166377,-77.0328664429,38.9535057666,,
V,166380,-77.002799419,38.8660332847,,
V,166402,-77.0943407171,38.9479173938,,
V,166403,-76.9418778404,38.9068098006,,
V,166432,-77.033419201,38.964022152,,
V,166443,-77.0809186012,38.9624144174,,
V,166457,-76.9813884264,38.9356866706,,
V,166482,-77.021296367,38.9155778498,,
V,166527,-76.9279922396,38.8782488598,,
V,166530,-76.9836452834,38.8968531132,,
V,166531,-76.9952901547,38.8518414042,,
V,166534,-76.9952927444,38.8516815879,,
V,166535,-76.9961802777,38.8802744143,,
V,166607,-77.0189306949,38.9039236543,,
V,166612,-76.9812289248,38.9058345809,,
V,166618,-77.0035217533,38.8891412076,,
V,166676,-77.0467651151,38.9878801094,,
V,166683,-76.9947970556,38.9374140502,,
V,166695,-76.9809448297,38.9300769469,,
V,166701,-76.9973786043,38.924497549,,
V,166702,-77.0484700911,38.8870639781,,
V,166712,-77.0550500877,38.8922298338,,
V,166816,-76.9832080226,38.8611002892,,
V,166904,-76.9845941802,38.8880897837,,
V,166920,-76.9841111205,38.8882553887,,
V,166963,-76.9237991836,38.8871089448,,
V,166971,-76.9984496033,38.8950957738,,
V,166975,-77.0633660998,38.966722624,,
V,167019,-77.0315292977,38.97940055,,
V,167021,-77.080302911,38.9576991552,,
V,167022,-77.0740695896,38.9507355011,,
V,167032,-77.0629120005,38.9743310974,,
V,167076,-77.0485213955,38.8970847305,,
V,167096,-77.0838807801,38.9512970765,,
V,167110,-76.9617625917,38.8763765911,,
V,167239,-76.969501591,38.9252092427,,
V,167240,-76.9885242912,38.9059284879,,
V,167249,-76.9926457311,38.9016816631,,
V,167275,-77.018035261,38.9601734271,,
V,167278,-76.933763199,38.9010726481,,
V,167295,-77.0251970114,38.9546656561,,
V,167380,-76.9867929345,38.8414402599,,
V,167400,-77.0741191909,38.9125923519,,
V,167442,-76.9570661293,38.8820241833,,
V,167460,-77.0613818239,38.9236205926,,
V,167509,-77.0155130779,38.9443094106,,
V,167567,-76.995039169,38.8669816299,,
V,167639,-77.0528047028,38.9488169779,,
V,167650,-76.9961738388,38.8902748501,,
V,167668,-76.998417042,38.9060879327,,
V,167676,-76.9575141373,38.8764837642,,
V,167719,-76.9944948621,38.8353659892,,
V,167735,-77.0180885457,38.8291741054,,
V,167753,-77.0184416915,38.8293364728,,
V,167767,-77.0182441328,38.8291569651,,
V,167785,-77.0192957633,38.8947994694,,
V,167922,-76.9887926648,38.9428744917,,
V,167957,-77.0565086875,38.9225750403,,
V,168028,-77.0124313031,38.9523157971,,
V,168046,-77.0389721202,38.8787986495,,
V,168105,-77.0361009949,38.8792779716,,
V,168128,-77.034642701,38.8791843674,,
V,168131,-77.0164095903,38.8283899209,,
V,168132,-77.0167699169,38.8283834849,,
V,168160,-77.023479995,38.9345649803,,
V,168188,-77.0363972876,38.9585195454,,
V,168192,-76.9424977531,38.8905597757,,
V,168200,-77.0247299436,38.9458389115,,
V,168201,-76.9943581597,38.8816657146,,
V,168327,-76.9862885728,38.9317937787,,
V,168378,-76.9479016792,38.8993152168,,
V,168379,-77.059842565,38.9619172849,,
V,168448,-77.0688950926,38.9514200388,,
V,168586,-76.9902476712,38.9021120583,,
V,168708,-76.9689695905,38.8741425338,,
V,168738,-77.0186521974,38.8438039316,,
V,168744,-77.0131817003,38.8920975948,,
V,168924,-77.0463769203,38.8837622348,,
V,168952,-77.0448280386,38.937940458,,
V,168953,-77.0358533264,38.9056591656,,
V,168979,-76.9814810758,38.9124068101,,
V,168990,-77.0461955711,38.9191725948,,
V,169037,-76.9728580595,38.8678245274,,
V,169039,-76.9776951562,38.8933084432,,
V,169088,-76.9539869011,38.8847029235,,
V,169131,-77.0034169556,38.9407479615,,
V,169138,-76.9387815849,38.8704387181,,
V,169317,-77.018719449,38.9291937237,,
V,169359,-77.0929188988,38.9233047786,,
V,169427,-76.9825724229,38.8416297523,,
V,169436,-76.9709158653,38.8476240824,,
V,169450,-76.9909032913,38.8943795575,,
V,169477,-76.9620832348,38.9341412225,,
V,169512,-76.9973167294,38.8920221625,,
V,169532,-76.9857755536,38.9104820909,,
V,169541,-76.9590874606,38.8623918335,,
V,169557,-76.9927518409,38.8309166191,,
V,169571,-77.0434336888,38.9130312364,,
V,169593,-76.9927404096,38.8301720935,,
V,169598,-77.0627941931,38.9569741508,,
V,169633,-77.0006402116,38.8456901994,,
V,169647,-77.0380946689,38.9600081467,,
V,169672,-76.9934188005,38.8303957672,,
V,169697,-76.982243729,38.8562435533,,
V,169698,-77.0383617744,38.9297882913,,
V,169712,-76.986206583,38.904003265,,
V,169728,-76.9792091942,38.9396585122,,
V,169730,-77.0081267813,38.9695764687,,
V,169740,-77.0075786135,38.9691633932,,
V,169756,-77.0257341147,38.9334750211,,
V,169787,-77.0006617518,38.8440208122,,
V,169792,-76.9665049988,38.9361737653,,
V,169825,-77.015719608,38.9157539391,,
V,169899,-77.0325913155,38.8838004967,,
V,169951,-76.9421234322,38.9041121955,,
V,169966,-77.068572905,38.9590333369,,
V,169968,-77.0302602878,38.9036199789,,
V,169973,-77.009067923,38.8995701518,,
V,169997,-77.0708879704,38.9251245803,,
V,170020,-76.9811400771,38.8969622425,,
V,170041,-77.0281249454,38.9122185082,,
V,170045,-77.0638845425,38.9640059623,,
V,170048,-76.9717268355,38.8682529468,,
V,170050,-77.0278759204,38.9798912325,,
V,170098,-76.9955745562,38.8736198903,,
V,170103,-77.0297076625,38.9376114317,,
V,170163,-76.9920991627,38.8951435265,,
V,170182,-76.9955601874,38.8906437455,,
V,170230,-77.0229506085,38.9177698884,,
V,170234,-77.0166681003,38.906455855,,
V,170264,-77.0688072323,38.9145553935,,
V,170267,-77.0304012185,38.9126168961,,
V,170327,-76.9828903408,38.9353664748,,
V,170337,-77.0296249762,38.9018449731,,
V,170396,-77.0796978867,38.952749885,,
V,170412,-76.9687717489,38.8606720619,,
V,170413,-76.993781575,38.8733031632,,
V,170423,-76.9626780389,38.8798591952,,
V,170424,-76.9517026722,38.8633918878,,
V,170531,-77.0785204589,38.9465860656,,
V,170547,-76.9858719425,38.9372664534,,
V,170552,-76.9945394487,38.8989172978,,
V,170556,-77.0327897201,38.9583586245,,
V,170570,-76.953818878,38.8774545506,,
V,170650,-76.940103295,38.9096276714,,
V,170657,-77.0259171048,38.9391049584,,
V,170673,-76.9955170701,38.9462790952,,
V,170722,-77.0231603271,38.9585023027,,
V,170742,-77.0621131806,38.9607735793,,
V,170752,-77.0611863055,38.9605870741,,
V,170753,-76.9740736086,38.8731175187,,
V,170754,-76.9737111314,38.8726857437,,
V,170792,-77.0575395564,38.9830567057,,
V,170797,-76.9951296218,38.9580117437,,
V,170847,-76.9947690199,38.8631865418,,
V,170930,-77.080744204,38.910707948,,
V,171007,-76.9736839233,38.9367062696,,
V,171046,-77.0507721657,38.905664377,,
V,171054,-77.0172728317,38.955995955,,
V,171146,-77.0448943487,38.9064619108,,
V,171186,-77.0678594143,38.9562044609,,
V,171190,-77.0264358793,38.9846604502,,
V,171237,-76.9895333721,38.8941966016,,
V,171260,-77.0175244868,38.9383988033,,
V,171290,-76.9834447001,38.9001385408,,
V,171317,-77.0587385692,38.9548612318,,
V,171332,-77.0507724233,38.9045069443,,
V,171338,-77.030894313,38.9450734207,,
V,171352,-77.0457088424,38.9182169179,,
V,171379,-76.9999550998,38.8836250344,,
V,171395,-77.0085904656,38.9691011483,,
V,171396,-76.9876584885,38.8915499273,,
V,171406,-77.0673582335,38.9064240945,,
V,171409,-77.0247049718,38.9170042571,,
V,171444,-77.0560312916,38.9425623661,,
V,171471,-76.9931919537,38.8891814595,,
V,171507,-77.0116237541,38.9197043352,,
V,171546,-77.0375682685,38.877953442,,
V,171602,-76.9394909458,38.878266499,,
V,171676,-77.0615333156,38.9294397133,,
V,171704,-76.9894427322,38.8907760818,,
V,171740,-77.0166103951,38.8193215733,,
V,171742,-77.0900398823,38.9506900439,,
V,171768,-77.0625079192,38.9597593221,,
V,171769,-76.9741748105,38.8995014435,,
V,171801,-77.060376925,38.9450245892,,
V,171865,-77.0112427119,38.8433580644,,
V,171874,-76.991936377,38.8947920466,,
V,171883,-76.9188064725,38.9005061597,,
V,171905,-77.0257134111,38.9787350945,,
V,171927,-77.0009474369,38.9576398134,,
V,171930,-77.0256152959,38.9741084669,,
V,171933,-77.0256168458,38.9750011267,,
V,171941,-77.0149033571,38.9576681074,,
V,171972,-76.9781284546,38.8944744228,,
V,171975,-77.0507772291,38.9041725076,,
V,171977,-76.9989644666,38.9013312609,,
V,171983,-76.9581573174,38.8897949319,,
V,172019,-77.0392772426,38.9140993513,,
V,172036,-77.0193256742,38.9151757968,,
V,172072,-76.9741767937,38.9140868628,,
V,172117,-76.9594742846,38.8676205504,,
V,172130,-77.0368776128,38.9071444504,,
V,172179,-76.983394273,38.8467052589,,
V,172200,-77.0543625745,38.9271608715,,
V,172202,-76.9708241879,38.8511891255,,
V,172203,-77.0371474243,38.9585206004,,
V,172209,-77.0053038002,38.9409097808,,
V,172237,-76.9731202133,38.8563360376,,
V,172332,-77.0065193096,38.8329333191,,
V,172339,-77.0257509701,38.9372046661,,
V,172341,-77.0253250541,38.9372061667,,
V,172349,-77.0961600643,38.9521175392,,
V,172358,-76.969487156,38.9245140444,,
V,172440,-76.9953902147,38.8497756763,,
V,172584,-76.9902019674,38.9476088631,,
V,172610,-77.0254885643,38.8827567438,,
V,172683,-77.0699020055,38.9150164216,,
V,172684,-76.9774245324,38.9345986871,,
V,172697,-76.9955747002,38.9005671665,,
V,172700,-76.9961698395,38.900565262,,
V,172738,-77.0034925953,38.8400239383,,
V,172745,-76.9885159288,38.8450861664,,
V,172772,-76.9875949854,38.8458179648,,
V,172777,-76.9876432189,38.845105304,,
V,172794,-77.0608491226,38.9109096007,,
V,172799,-77.0638833313,38.9712791316,,
V,172844,-76.9207901588,38.8941192677,,
V,172855,-76.9309148745,38.8791779641,,
V,172899,-77.0623932134,38.979278517,,
V,172900,-76.9806761116,38.9434199901,,
V,172971,-76.9320586898,38.8897685408,,
V,173005,-76.9405570496,38.8865514397,,
V,173072,-76.9397185263,38.9096130557,,
V,173144,-77.0043825674,38.9425010609,,
V,173153,-77.0579924406,38.9632278374,,
V,173158,-76.9779514723,38.9223734034,,
V,173161,-76.9770152316,38.9223741289,,
V,173204,-76.9765986379,38.9372441326,,
V,173223,-76.9995543205,38.8276484997,,
V,173231,-77.075575584,38.9139386705,,
V,173373,-76.9956724494,38.8784162354,,
V,173377,-76.9779074456,38.8643077838,,
V,173391,-77.023996397,38.8825537457,,
V,173424,-77.0280917523,38.9857235739,,
V,173432,-77.0155640674,38.9453803989,,
V,173482,-76.9618171358,38.9259868125,,
V,173508,-77.0531853891,38.8984459169,,
V,173513,-77.0157889187,38.8715373346,,
V,173557,-77.0501336924,38.8995815517,,
V,173599,-77.0131048228,38.8306477459,,
V,173622,-76.9478523724,38.894544178,,
V,173627,-77.0915695102,38.9289553068,,
V,173631,-77.0926983159,38.9288236325,,
V,173666,-76.9129829748,38.8933346238,,
V,173724,-76.9570528986,38.8556157239,,
V,173725,-77.0590864363,38.918321234,,
V,173865,-77.0652860003,38.9754677895,,
V,173883,-76.912768384,38.8957778802,,
V,173958,-76.9830554999,38.8916520869,,
V,174014,-76.9813777055,38.9195446583,,
V,174021,-76.9820658667,38.9195151938,,
V,174022,-77.0648228463,38.9120129552,,
V,174054,-77.0016224918,38.9218179178,,
V,174061,-77.0086714489,38.8937723691,,
V,174067,-76.955530125,38.9278273819,,
V,174080,-77.0016316565,38.9223767265,,
V,174091,-76.9680648468,38.9240017446,,
V,174103,-76.9402729813,38.909625862,,
V,174127,-76.9930608191,38.8474785701,,
V,174128,-77.0645369031,38.9126674823,,
V,174153,-76.9980474521,38.8618844306,,
V,174212,-77.0327345283,38.9895702642,,
V,174232,-76.999131679,38.9091017939,,
V,174248,-77.0840840367,38.9359103656,,
V,174249,-77.0838441582,38.9357430566,,
V,174250,-77.0240237955,38.9345135224,,
V,174265,-77.0224486719,38.9712828963,,
V,174323,-76.9689732452,38.8689568005,,
V,174372,-77.0238712216,38.8863414376,,
V,174373,-77.0236513449,38.9273110328,,
V,174414,-77.0117406688,38.9271596,,
V,174436,-76.9992546962,38.8320663218,,
V,174489,-76.9774202152,38.8981502646,,
V,174495,-76.9575219602,38.8852189342,,
V,174496,-77.0106630007,38.8939560087,,
V,174529,-77.0030624278,38.9056515888,,
V,174550,-77.0934567527,38.9244513792,,
V,174647,-77.0406390967,38.9226303381,,
V,174669,-76.9736517349,38.9311469213,,
V,174670,-76.9734477408,38.931147142,,
V,174695,-77.0781938978,38.9253626973,,
V,174713,-77.0108343416,38.9724835338,,
V,174716,-77.0282744146,38.986086379,,
V,174753,-77.0067683863,38.8959273332,,
V,174784,-76.9823231531,38.9017432922,,
V,174786,-77.0809138698,38.9615004011,,
V,174847,-77.0906986093,38.9571336962,,
V,174860,-76.9570203918,38.8947764442,,
V,174884,-77.0773785107,38.9668026486,,
